UNC-q1-4w-5si-6000r-1f,q1,UNC,5,4,6000,true,0.0
COR-q1-4w-5si-6000r-1f,q1,COR,5,4,6000,true,0.0
CIC-q1-4w-5si-6000r-1f,q1,CIC,5,4,6000,true,0.0
NOC-q1-4w-5si-6000r-1f,q1,NOC,5,4,6000,true,0.0
UNC-q3-4w-5si-4000r-1f,q3,UNC,5,10,4000,true,0.0
COR-q3-4w-5si-4000r-1f,q3,COR,5,10,4000,true,0.0
CIC-q3-4w-5si-4000r-1f,q3,CIC,5,10,4000,true,0.0
NOC-q3-4w-5si-4000r-1f,q3,NOC,5,10,4000,true,0.0
